DriverNumber,Abbreviation,TeamName,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,TrackStatus,PitOutTime,PitInTime,IsPersonalBest,LapTimeSeconds
1,VER,Red Bull Racing,1.0,0 days 00:01:37.167000,,0 days 00:00:38.051000,0 days 00:00:26.073000,1.0,MEDIUM,1.0,True,1,,,False,97.167
1,VER,Red Bull Racing,2.0,0 days 00:01:33.433000,0 days 00:00:29.616000,0 days 00:00:38,0 days 00:00:25.817000,1.0,MEDIUM,2.0,True,1,,,True,93.433
1,VER,Red Bull Racing,3.0,0 days 00:01:32.730000,0 days 00:00:29.380000,0 days 00:00:37.690000,0 days 00:00:25.660000,1.0,MEDIUM,3.0,True,1,,,True,92.73
1,VER,Red Bull Racing,4.0,0 days 00:01:32.780000,0 days 00:00:29.407000,0 days 00:00:37.650000,0 days 00:00:25.723000,1.0,MEDIUM,4.0,True,1,,,False,92.78
1,VER,Red Bull Racing,5.0,0 days 00:01:32.582000,0 days 00:00:29.338000,0 days 00:00:37.403000,0 days 00:00:25.841000,1.0,MEDIUM,5.0,True,1,,,True,92.582
1,VER,Red Bull Racing,6.0,0 days 00:01:33.027000,0 days 00:00:29.667000,0 days 00:00:37.543000,0 days 00:00:25.817000,1.0,MEDIUM,6.0,True,1,,,False,93.027
1,VER,Red Bull Racing,7.0,0 days 00:01:33.100000,0 days 00:00:29.726000,0 days 00:00:37.612000,0 days 00:00:25.762000,1.0,MEDIUM,7.0,True,1,,,False,93.1
1,VER,Red Bull Racing,8.0,0 days 00:01:32.884000,0 days 00:00:29.625000,0 days 00:00:37.578000,0 days 00:00:25.681000,1.0,MEDIUM,8.0,True,1,,,False,92.884
1,VER,Red Bull Racing,9.0,0 days 00:01:32.822000,0 days 00:00:29.780000,0 days 00:00:37.489000,0 days 00:00:25.553000,1.0,MEDIUM,9.0,True,1,,,False,92.822
1,VER,Red Bull Racing,10.0,0 days 00:01:32.594000,0 days 00:00:29.660000,0 days 00:00:37.373000,0 days 00:00:25.561000,1.0,MEDIUM,10.0,True,1,,,False,92.594
1,VER,Red Bull Racing,11.0,0 days 00:01:32.597000,0 days 00:00:29.586000,0 days 00:00:37.463000,0 days 00:00:25.548000,1.0,MEDIUM,11.0,True,1,,,False,92.597
1,VER,Red Bull Racing,12.0,0 days 00:01:32.687000,0 days 00:00:29.742000,0 days 00:00:37.389000,0 days 00:00:25.556000,1.0,MEDIUM,12.0,True,1,,,False,92.687
1,VER,Red Bull Racing,13.0,0 days 00:01:32.678000,0 days 00:00:29.703000,0 days 00:00:37.319000,0 days 00:00:25.656000,1.0,MEDIUM,13.0,True,1,,,False,92.678
1,VER,Red Bull Racing,14.0,0 days 00:01:33.046000,0 days 00:00:30.031000,0 days 00:00:37.422000,0 days 00:00:25.593000,1.0,MEDIUM,14.0,True,1,,,False,93.046
1,VER,Red Bull Racing,15.0,0 days 00:01:32.990000,0 days 00:00:29.960000,0 days 00:00:37.469000,0 days 00:00:25.561000,1.0,MEDIUM,15.0,True,1,,,False,92.99
1,VER,Red Bull Racing,16.0,0 days 00:01:32.808000,0 days 00:00:29.914000,0 days 00:00:37.373000,0 days 00:00:25.521000,1.0,MEDIUM,16.0,True,1,,,False,92.808
1,VER,Red Bull Racing,17.0,0 days 00:01:32.603000,0 days 00:00:29.803000,0 days 00:00:37.276000,0 days 00:00:25.524000,1.0,MEDIUM,17.0,True,1,,,False,92.603
1,VER,Red Bull Racing,18.0,0 days 00:01:32.507000,0 days 00:00:29.877000,0 days 00:00:37.283000,0 days 00:00:25.347000,1.0,MEDIUM,18.0,True,1,,,True,92.507
1,VER,Red Bull Racing,19.0,0 days 00:01:32.338000,0 days 00:00:29.799000,0 days 00:00:37.240000,0 days 00:00:25.299000,1.0,MEDIUM,19.0,True,1,,,True,92.338
1,VER,Red Bull Racing,20.0,0 days 00:01:32.295000,0 days 00:00:29.772000,0 days 00:00:37.273000,0 days 00:00:25.250000,1.0,MEDIUM,20.0,True,1,,,True,92.295
1,VER,Red Bull Racing,21.0,0 days 00:01:32.494000,0 days 00:00:29.903000,0 days 00:00:37.239000,0 days 00:00:25.352000,1.0,MEDIUM,21.0,True,1,,,False,92.494
1,VER,Red Bull Racing,22.0,0 days 00:01:32.184000,0 days 00:00:29.664000,0 days 00:00:37.134000,0 days 00:00:25.386000,1.0,MEDIUM,22.0,True,1,,,True,92.184
1,VER,Red Bull Racing,23.0,0 days 00:01:32.272000,0 days 00:00:29.759000,0 days 00:00:37.172000,0 days 00:00:25.341000,1.0,MEDIUM,23.0,True,1,,,False,92.272
1,VER,Red Bull Racing,24.0,0 days 00:01:32.350000,0 days 00:00:29.872000,0 days 00:00:37.108000,0 days 00:00:25.370000,1.0,MEDIUM,24.0,True,1,,,False,92.35
1,VER,Red Bull Racing,25.0,0 days 00:01:32.295000,0 days 00:00:29.912000,0 days 00:00:37.183000,0 days 00:00:25.200000,1.0,MEDIUM,25.0,True,1,,,False,92.295
1,VER,Red Bull Racing,26.0,0 days 00:01:32.276000,0 days 00:00:29.752000,0 days 00:00:37.242000,0 days 00:00:25.282000,1.0,MEDIUM,26.0,True,1,,,False,92.276
1,VER,Red Bull Racing,27.0,0 days 00:01:32.138000,0 days 00:00:29.668000,0 days 00:00:37.223000,0 days 00:00:25.247000,1.0,MEDIUM,27.0,True,1,,,True,92.138
1,VER,Red Bull Racing,28.0,0 days 00:01:32.215000,0 days 00:00:29.826000,0 days 00:00:37.244000,0 days 00:00:25.145000,1.0,MEDIUM,28.0,True,1,,,False,92.215
1,VER,Red Bull Racing,29.0,0 days 00:01:32.251000,0 days 00:00:29.871000,0 days 00:00:37.266000,0 days 00:00:25.114000,1.0,MEDIUM,29.0,True,1,,,False,92.251
1,VER,Red Bull Racing,30.0,0 days 00:01:32.363000,0 days 00:00:29.844000,0 days 00:00:37.229000,0 days 00:00:25.290000,1.0,MEDIUM,30.0,True,1,,,False,92.363
1,VER,Red Bull Racing,31.0,0 days 00:01:32.388000,0 days 00:00:29.905000,0 days 00:00:37.230000,0 days 00:00:25.253000,1.0,MEDIUM,31.0,True,1,,,False,92.388
1,VER,Red Bull Racing,32.0,0 days 00:01:32.210000,0 days 00:00:29.879000,0 days 00:00:37.136000,0 days 00:00:25.195000,1.0,MEDIUM,32.0,True,1,,,False,92.21
1,VER,Red Bull Racing,33.0,0 days 00:01:58.611000,0 days 00:00:38.163000,0 days 00:00:50.088000,0 days 00:00:30.360000,1.0,MEDIUM,33.0,True,1264,,0 days 01:53:28.742000,False,118.611
1,VER,Red Bull Racing,34.0,,0 days 00:01:11.057000,0 days 00:01:05.568000,0 days 00:00:41.846000,2.0,SOFT,4.0,False,4,0 days 01:53:57.789000,,False,
1,VER,Red Bull Racing,35.0,0 days 00:02:27.771000,0 days 00:00:48.617000,0 days 00:00:59.552000,0 days 00:00:39.602000,2.0,SOFT,5.0,False,4,,,False,147.771
1,VER,Red Bull Racing,36.0,0 days 00:02:26.545000,0 days 00:00:52.402000,0 days 00:00:57.524000,0 days 00:00:36.619000,2.0,SOFT,6.0,False,4,,,False,146.545
1,VER,Red Bull Racing,37.0,0 days 00:02:23.835000,0 days 00:00:49.228000,0 days 00:00:57.444000,0 days 00:00:37.163000,2.0,SOFT,7.0,False,4,,,False,143.835
1,VER,Red Bull Racing,38.0,0 days 00:02:21.674000,0 days 00:00:41.251000,0 days 00:00:57.488000,0 days 00:00:42.935000,2.0,SOFT,8.0,False,41,,,False,141.674
1,VER,Red Bull Racing,39.0,0 days 00:01:30.348000,0 days 00:00:28.668000,0 days 00:00:36.724000,0 days 00:00:24.956000,2.0,SOFT,9.0,False,1,,,True,90.348
1,VER,Red Bull Racing,40.0,0 days 00:01:30.547000,0 days 00:00:29.056000,0 days 00:00:36.602000,0 days 00:00:24.889000,2.0,SOFT,10.0,False,1,,,False,90.547
1,VER,Red Bull Racing,41.0,0 days 00:01:30.688000,0 days 00:00:29.118000,0 days 00:00:36.630000,0 days 00:00:24.940000,2.0,SOFT,11.0,False,1,,,False,90.688
1,VER,Red Bull Racing,42.0,0 days 00:01:30.275000,0 days 00:00:29.078000,0 days 00:00:36.353000,0 days 00:00:24.844000,2.0,SOFT,12.0,False,1,,,True,90.275
1,VER,Red Bull Racing,43.0,0 days 00:01:30.535000,0 days 00:00:29.205000,0 days 00:00:36.344000,0 days 00:00:24.986000,2.0,SOFT,13.0,False,1,,,False,90.535
1,VER,Red Bull Racing,44.0,0 days 00:01:30.648000,0 days 00:00:29.135000,0 days 00:00:36.586000,0 days 00:00:24.927000,2.0,SOFT,14.0,False,1,,,False,90.648
1,VER,Red Bull Racing,45.0,0 days 00:01:31.342000,0 days 00:00:29.245000,0 days 00:00:36.759000,0 days 00:00:25.338000,2.0,SOFT,15.0,False,1,,,False,91.342
1,VER,Red Bull Racing,46.0,0 days 00:01:31.114000,0 days 00:00:29.413000,0 days 00:00:36.576000,0 days 00:00:25.125000,2.0,SOFT,16.0,False,1,,,False,91.114
1,VER,Red Bull Racing,47.0,0 days 00:01:31.148000,0 days 00:00:29.339000,0 days 00:00:36.621000,0 days 00:00:25.188000,2.0,SOFT,17.0,False,1,,,False,91.148
1,VER,Red Bull Racing,48.0,0 days 00:01:31.400000,0 days 00:00:29.405000,0 days 00:00:36.769000,0 days 00:00:25.226000,2.0,SOFT,18.0,False,1,,,False,91.4
1,VER,Red Bull Racing,49.0,0 days 00:01:31.218000,0 days 00:00:29.336000,0 days 00:00:36.686000,0 days 00:00:25.196000,2.0,SOFT,19.0,False,1,,,False,91.218
1,VER,Red Bull Racing,50.0,0 days 00:01:31.292000,0 days 00:00:29.424000,0 days 00:00:36.739000,0 days 00:00:25.129000,2.0,SOFT,20.0,False,1,,,False,91.292
1,VER,Red Bull Racing,51.0,0 days 00:01:31.397000,0 days 00:00:29.400000,0 days 00:00:36.701000,0 days 00:00:25.296000,2.0,SOFT,21.0,False,1,,,False,91.397
1,VER,Red Bull Racing,52.0,0 days 00:01:30.975000,0 days 00:00:29.220000,0 days 00:00:36.604000,0 days 00:00:25.151000,2.0,SOFT,22.0,False,1,,,False,90.975
10,GAS,Alpine,1.0,0 days 00:01:41.014000,,0 days 00:00:39.270000,0 days 00:00:26.911000,1.0,MEDIUM,1.0,True,1,,,False,101.014
10,GAS,Alpine,2.0,0 days 00:01:34.706000,0 days 00:00:29.954000,0 days 00:00:38.367000,0 days 00:00:26.385000,1.0,MEDIUM,2.0,True,1,,,True,94.706
10,GAS,Alpine,3.0,0 days 00:01:33.605000,0 days 00:00:29.596000,0 days 00:00:38.168000,0 days 00:00:25.841000,1.0,MEDIUM,3.0,True,1,,,True,93.605
10,GAS,Alpine,4.0,0 days 00:01:33.349000,0 days 00:00:29.492000,0 days 00:00:38.086000,0 days 00:00:25.771000,1.0,MEDIUM,4.0,True,1,,,True,93.349
10,GAS,Alpine,5.0,0 days 00:01:33.863000,0 days 00:00:29.566000,0 days 00:00:38.120000,0 days 00:00:26.177000,1.0,MEDIUM,5.0,True,1,,,False,93.863
10,GAS,Alpine,6.0,0 days 00:01:34.143000,0 days 00:00:29.697000,0 days 00:00:38.381000,0 days 00:00:26.065000,1.0,MEDIUM,6.0,True,1,,,False,94.143
10,GAS,Alpine,7.0,0 days 00:01:34.399000,0 days 00:00:29.916000,0 days 00:00:38.456000,0 days 00:00:26.027000,1.0,MEDIUM,7.0,True,1,,,False,94.399
10,GAS,Alpine,8.0,0 days 00:01:33.905000,0 days 00:00:29.751000,0 days 00:00:38.006000,0 days 00:00:26.148000,1.0,MEDIUM,8.0,True,1,,,False,93.905
10,GAS,Alpine,9.0,0 days 00:01:33.592000,0 days 00:00:29.741000,0 days 00:00:37.850000,0 days 00:00:26.001000,1.0,MEDIUM,9.0,True,1,,,False,93.592
10,GAS,Alpine,10.0,0 days 00:01:33.855000,0 days 00:00:29.747000,0 days 00:00:37.908000,0 days 00:00:26.200000,1.0,MEDIUM,10.0,True,1,,,False,93.855
10,GAS,Alpine,11.0,0 days 00:01:33.836000,0 days 00:00:29.877000,0 days 00:00:37.962000,0 days 00:00:25.997000,1.0,MEDIUM,11.0,True,1,,,False,93.836
10,GAS,Alpine,12.0,0 days 00:01:33.705000,0 days 00:00:29.806000,0 days 00:00:37.902000,0 days 00:00:25.997000,1.0,MEDIUM,12.0,True,1,,,False,93.705
10,GAS,Alpine,13.0,0 days 00:01:33.683000,0 days 00:00:29.790000,0 days 00:00:37.925000,0 days 00:00:25.968000,1.0,MEDIUM,13.0,True,1,,,False,93.683
10,GAS,Alpine,14.0,0 days 00:01:33.843000,0 days 00:00:29.922000,0 days 00:00:38.058000,0 days 00:00:25.863000,1.0,MEDIUM,14.0,True,1,,,False,93.843
10,GAS,Alpine,15.0,0 days 00:01:33.769000,0 days 00:00:29.671000,0 days 00:00:38.183000,0 days 00:00:25.915000,1.0,MEDIUM,15.0,True,1,,,False,93.769
10,GAS,Alpine,16.0,0 days 00:01:33.535000,0 days 00:00:29.712000,0 days 00:00:37.938000,0 days 00:00:25.885000,1.0,MEDIUM,16.0,True,1,,,False,93.535
10,GAS,Alpine,17.0,0 days 00:01:33.138000,0 days 00:00:29.790000,0 days 00:00:37.516000,0 days 00:00:25.832000,1.0,MEDIUM,17.0,True,1,,,True,93.138
10,GAS,Alpine,18.0,0 days 00:01:33.291000,0 days 00:00:29.817000,0 days 00:00:37.714000,0 days 00:00:25.760000,1.0,MEDIUM,18.0,True,1,,,False,93.291
10,GAS,Alpine,19.0,0 days 00:01:33.199000,0 days 00:00:29.589000,0 days 00:00:37.892000,0 days 00:00:25.718000,1.0,MEDIUM,19.0,True,1,,,False,93.199
10,GAS,Alpine,20.0,0 days 00:01:33.248000,0 days 00:00:29.990000,0 days 00:00:37.599000,0 days 00:00:25.659000,1.0,MEDIUM,20.0,True,1,,,False,93.248
10,GAS,Alpine,21.0,0 days 00:01:33.098000,0 days 00:00:29.880000,0 days 00:00:37.487000,0 days 00:00:25.731000,1.0,MEDIUM,21.0,True,1,,,True,93.098
10,GAS,Alpine,22.0,0 days 00:01:33.168000,0 days 00:00:29.877000,0 days 00:00:37.485000,0 days 00:00:25.806000,1.0,MEDIUM,22.0,True,1,,,False,93.168
10,GAS,Alpine,23.0,0 days 00:01:32.846000,0 days 00:00:29.697000,0 days 00:00:37.419000,0 days 00:00:25.730000,1.0,MEDIUM,23.0,True,1,,,True,92.846
10,GAS,Alpine,24.0,0 days 00:01:33.164000,0 days 00:00:29.923000,0 days 00:00:37.606000,0 days 00:00:25.635000,1.0,MEDIUM,24.0,True,1,,,False,93.164
10,GAS,Alpine,25.0,0 days 00:01:33.098000,0 days 00:00:29.868000,0 days 00:00:37.665000,0 days 00:00:25.565000,1.0,MEDIUM,25.0,True,1,,,False,93.098
10,GAS,Alpine,26.0,0 days 00:01:33.243000,0 days 00:00:29.779000,0 days 00:00:37.709000,0 days 00:00:25.755000,1.0,MEDIUM,26.0,True,1,,,False,93.243
10,GAS,Alpine,27.0,0 days 00:01:32.988000,0 days 00:00:30.009000,0 days 00:00:37.485000,0 days 00:00:25.494000,1.0,MEDIUM,27.0,True,1,,,False,92.988
10,GAS,Alpine,28.0,0 days 00:01:33.255000,0 days 00:00:29.970000,0 days 00:00:37.390000,0 days 00:00:25.895000,1.0,MEDIUM,28.0,True,1,,,False,93.255
10,GAS,Alpine,29.0,0 days 00:01:33.283000,0 days 00:00:29.986000,0 days 00:00:37.573000,0 days 00:00:25.724000,1.0,MEDIUM,29.0,True,1,,,False,93.283
10,GAS,Alpine,30.0,0 days 00:01:33.299000,0 days 00:00:30.065000,0 days 00:00:37.476000,0 days 00:00:25.758000,1.0,MEDIUM,30.0,True,1,,,False,93.299
10,GAS,Alpine,31.0,0 days 00:01:33.391000,0 days 00:00:30.099000,0 days 00:00:37.532000,0 days 00:00:25.760000,1.0,MEDIUM,31.0,True,1,,0 days 01:50:29.495000,False,93.391
10,GAS,Alpine,32.0,0 days 00:02:06.804000,0 days 00:00:49.808000,0 days 00:00:41.774000,0 days 00:00:35.222000,2.0,SOFT,4.0,False,126,0 days 01:50:57.995000,,False,126.804
10,GAS,Alpine,33.0,0 days 00:02:08.973000,0 days 00:00:41.703000,0 days 00:00:51.608000,0 days 00:00:35.662000,2.0,SOFT,5.0,False,64,,,False,128.973
10,GAS,Alpine,34.0,0 days 00:02:05.716000,0 days 00:00:41.573000,0 days 00:00:52.848000,0 days 00:00:31.295000,2.0,SOFT,6.0,False,4,,,False,125.716
10,GAS,Alpine,35.0,0 days 00:02:17.502000,0 days 00:00:41.755000,0 days 00:00:54.622000,0 days 00:00:41.125000,2.0,SOFT,7.0,False,4,,,False,137.502
10,GAS,Alpine,36.0,0 days 00:02:24.007000,0 days 00:00:54.350000,0 days 00:00:52.856000,0 days 00:00:36.801000,2.0,SOFT,8.0,False,4,,,False,144.007
10,GAS,Alpine,37.0,0 days 00:02:25.817000,0 days 00:00:53.022000,0 days 00:00:52.911000,0 days 00:00:39.884000,2.0,SOFT,9.0,False,4,,,False,145.817
10,GAS,Alpine,38.0,0 days 00:02:13.934000,0 days 00:00:39.488000,0 days 00:00:55.306000,0 days 00:00:39.140000,2.0,SOFT,10.0,False,41,,,False,133.934
10,GAS,Alpine,39.0,0 days 00:01:32.980000,0 days 00:00:29.367000,0 days 00:00:37.504000,0 days 00:00:26.109000,2.0,SOFT,11.0,False,1,,,False,92.98
10,GAS,Alpine,40.0,0 days 00:01:32.823000,0 days 00:00:29.676000,0 days 00:00:37.533000,0 days 00:00:25.614000,2.0,SOFT,12.0,False,1,,,True,92.823
10,GAS,Alpine,41.0,0 days 00:01:31.827000,0 days 00:00:29.302000,0 days 00:00:37.232000,0 days 00:00:25.293000,2.0,SOFT,13.0,False,1,,,True,91.827
10,GAS,Alpine,42.0,0 days 00:01:31.539000,0 days 00:00:29.165000,0 days 00:00:37.137000,0 days 00:00:25.237000,2.0,SOFT,14.0,False,1,,,True,91.539
10,GAS,Alpine,43.0,0 days 00:01:31.648000,0 days 00:00:29.324000,0 days 00:00:36.888000,0 days 00:00:25.436000,2.0,SOFT,15.0,False,1,,,False,91.648
10,GAS,Alpine,44.0,0 days 00:01:32.862000,0 days 00:00:29.350000,0 days 00:00:37.864000,0 days 00:00:25.648000,2.0,SOFT,16.0,False,1,,,False,92.862
10,GAS,Alpine,45.0,0 days 00:01:36.665000,0 days 00:00:29.202000,0 days 00:00:37.933000,0 days 00:00:29.530000,2.0,SOFT,17.0,False,1,,,False,96.665
10,GAS,Alpine,46.0,,0 days 00:00:53.604000,0 days 00:01:04.717000,0 days 00:00:37.660000,2.0,SOFT,18.0,False,1,,0 days 02:19:37.355000,False,
11,PER,Red Bull Racing,1.0,0 days 00:01:44.033000,,0 days 00:00:40.304000,0 days 00:00:26.999000,1.0,MEDIUM,1.0,True,1,,,False,104.033
11,PER,Red Bull Racing,2.0,0 days 00:01:35.482000,0 days 00:00:30.357000,0 days 00:00:38.727000,0 days 00:00:26.398000,1.0,MEDIUM,2.0,True,1,,,True,95.482
11,PER,Red Bull Racing,3.0,0 days 00:01:34.380000,0 days 00:00:30.134000,0 days 00:00:38.414000,0 days 00:00:25.832000,1.0,MEDIUM,3.0,True,1,,,True,94.38
11,PER,Red Bull Racing,4.0,0 days 00:01:34.339000,0 days 00:00:29.668000,0 days 00:00:38.564000,0 days 00:00:26.107000,1.0,MEDIUM,4.0,True,1,,,True,94.339
11,PER,Red Bull Racing,5.0,0 days 00:01:34.073000,0 days 00:00:29.706000,0 days 00:00:38.280000,0 days 00:00:26.087000,1.0,MEDIUM,5.0,True,1,,,True,94.073
11,PER,Red Bull Racing,6.0,0 days 00:01:33.671000,0 days 00:00:29.579000,0 days 00:00:38.359000,0 days 00:00:25.733000,1.0,MEDIUM,6.0,True,1,,,True,93.671
11,PER,Red Bull Racing,7.0,0 days 00:01:33.919000,0 days 00:00:29.883000,0 days 00:00:38.065000,0 days 00:00:25.971000,1.0,MEDIUM,7.0,True,1,,,False,93.919
11,PER,Red Bull Racing,8.0,0 days 00:01:33.568000,0 days 00:00:29.897000,0 days 00:00:37.909000,0 days 00:00:25.762000,1.0,MEDIUM,8.0,True,1,,,True,93.568
11,PER,Red Bull Racing,9.0,0 days 00:01:33.271000,0 days 00:00:29.541000,0 days 00:00:37.868000,0 days 00:00:25.862000,1.0,MEDIUM,9.0,True,1,,,True,93.271
11,PER,Red Bull Racing,10.0,0 days 00:01:33.364000,0 days 00:00:29.769000,0 days 00:00:37.805000,0 days 00:00:25.790000,1.0,MEDIUM,10.0,True,1,,,False,93.364
11,PER,Red Bull Racing,11.0,0 days 00:01:33.547000,0 days 00:00:29.769000,0 days 00:00:37.845000,0 days 00:00:25.933000,1.0,MEDIUM,11.0,True,1,,,False,93.547
11,PER,Red Bull Racing,12.0,0 days 00:01:33.429000,0 days 00:00:29.824000,0 days 00:00:38,0 days 00:00:25.605000,1.0,MEDIUM,12.0,True,1,,,False,93.429
11,PER,Red Bull Racing,13.0,0 days 00:01:33.452000,0 days 00:00:29.892000,0 days 00:00:37.777000,0 days 00:00:25.783000,1.0,MEDIUM,13.0,True,1,,,False,93.452
11,PER,Red Bull Racing,14.0,0 days 00:01:33.751000,0 days 00:00:30.060000,0 days 00:00:37.957000,0 days 00:00:25.734000,1.0,MEDIUM,14.0,True,1,,,False,93.751
11,PER,Red Bull Racing,15.0,0 days 00:01:33.480000,0 days 00:00:29.808000,0 days 00:00:37.868000,0 days 00:00:25.804000,1.0,MEDIUM,15.0,True,1,,,False,93.48
11,PER,Red Bull Racing,16.0,0 days 00:01:33.055000,0 days 00:00:29.795000,0 days 00:00:37.899000,0 days 00:00:25.361000,1.0,MEDIUM,16.0,True,1,,,True,93.055
11,PER,Red Bull Racing,17.0,0 days 00:01:33.280000,0 days 00:00:30.009000,0 days 00:00:37.544000,0 days 00:00:25.727000,1.0,MEDIUM,17.0,True,1,,,False,93.28
11,PER,Red Bull Racing,18.0,0 days 00:01:33.099000,0 days 00:00:29.904000,0 days 00:00:37.549000,0 days 00:00:25.646000,1.0,MEDIUM,18.0,True,1,,,False,93.099
11,PER,Red Bull Racing,19.0,0 days 00:01:33.276000,0 days 00:00:30.001000,0 days 00:00:37.540000,0 days 00:00:25.735000,1.0,MEDIUM,19.0,True,1,,,False,93.276
11,PER,Red Bull Racing,20.0,0 days 00:01:33.202000,0 days 00:00:29.931000,0 days 00:00:37.611000,0 days 00:00:25.660000,1.0,MEDIUM,20.0,True,1,,,False,93.202
11,PER,Red Bull Racing,21.0,0 days 00:01:33.233000,0 days 00:00:29.985000,0 days 00:00:37.612000,0 days 00:00:25.636000,1.0,MEDIUM,21.0,True,1,,,False,93.233
11,PER,Red Bull Racing,22.0,0 days 00:01:33.026000,0 days 00:00:30.023000,0 days 00:00:37.422000,0 days 00:00:25.581000,1.0,MEDIUM,22.0,True,1,,,True,93.026
11,PER,Red Bull Racing,23.0,0 days 00:01:33.262000,0 days 00:00:30.067000,0 days 00:00:37.554000,0 days 00:00:25.641000,1.0,MEDIUM,23.0,True,1,,,False,93.262
11,PER,Red Bull Racing,24.0,0 days 00:01:32.726000,0 days 00:00:29.884000,0 days 00:00:37.353000,0 days 00:00:25.489000,1.0,MEDIUM,24.0,True,1,,,True,92.726
11,PER,Red Bull Racing,25.0,0 days 00:01:32.907000,0 days 00:00:29.900000,0 days 00:00:37.539000,0 days 00:00:25.468000,1.0,MEDIUM,25.0,True,1,,,False,92.907
11,PER,Red Bull Racing,26.0,0 days 00:01:32.962000,0 days 00:00:29.956000,0 days 00:00:37.492000,0 days 00:00:25.514000,1.0,MEDIUM,26.0,True,1,,,False,92.962
11,PER,Red Bull Racing,27.0,0 days 00:01:32.742000,0 days 00:00:30.002000,0 days 00:00:37.472000,0 days 00:00:25.268000,1.0,MEDIUM,27.0,True,1,,,False,92.742
11,PER,Red Bull Racing,28.0,0 days 00:01:32.235000,0 days 00:00:29.820000,0 days 00:00:37.427000,0 days 00:00:24.988000,1.0,MEDIUM,28.0,True,1,,0 days 01:45:49.766000,False,92.235
11,PER,Red Bull Racing,29.0,0 days 00:01:50.559000,0 days 00:00:49.110000,0 days 00:00:36.462000,0 days 00:00:24.987000,2.0,SOFT,1.0,True,1,0 days 01:46:17.828000,,False,110.559
11,PER,Red Bull Racing,30.0,0 days 00:01:31.408000,0 days 00:00:29.472000,0 days 00:00:36.720000,0 days 00:00:25.216000,2.0,SOFT,2.0,True,1,,,True,91.408
11,PER,Red Bull Racing,31.0,0 days 00:01:31.532000,0 days 00:00:29.571000,0 days 00:00:36.796000,0 days 00:00:25.165000,2.0,SOFT,3.0,True,1,,,False,91.532
11,PER,Red Bull Racing,32.0,0 days 00:01:44.380000,0 days 00:00:29.591000,0 days 00:00:36.928000,0 days 00:00:37.861000,2.0,SOFT,4.0,True,126,,,False,104.38
11,PER,Red Bull Racing,33.0,0 days 00:02:08.084000,0 days 00:00:41.647000,0 days 00:00:51.371000,0 days 00:00:35.066000,2.0,SOFT,5.0,True,64,,,False,128.084
11,PER,Red Bull Racing,34.0,0 days 00:02:05.804000,0 days 00:00:42.804000,0 days 00:00:49.654000,0 days 00:00:33.346000,2.0,SOFT,6.0,True,4,,,False,125.804
11,PER,Red Bull Racing,35.0,0 days 00:02:22.313000,0 days 00:00:45.116000,0 days 00:00:57.748000,0 days 00:00:39.449000,2.0,SOFT,7.0,True,4,,,False,142.313
11,PER,Red Bull Racing,36.0,0 days 00:02:25.094000,0 days 00:00:52.822000,0 days 00:00:56.501000,0 days 00:00:35.771000,2.0,SOFT,8.0,True,4,,,False,145.094
11,PER,Red Bull Racing,37.0,0 days 00:02:25.460000,0 days 00:00:52.660000,0 days 00:00:53.883000,0 days 00:00:38.917000,2.0,SOFT,9.0,True,4,,,False,145.46
11,PER,Red Bull Racing,38.0,0 days 00:02:16.625000,0 days 00:00:41.076000,0 days 00:00:55.309000,0 days 00:00:40.240000,2.0,SOFT,10.0,True,41,,,False,136.625
11,PER,Red Bull Racing,39.0,0 days 00:01:32.503000,0 days 00:00:29.361000,0 days 00:00:37.509000,0 days 00:00:25.633000,2.0,SOFT,11.0,True,1,,,False,92.503
11,PER,Red Bull Racing,40.0,0 days 00:01:31.909000,0 days 00:00:29.446000,0 days 00:00:36.993000,0 days 00:00:25.470000,2.0,SOFT,12.0,True,1,,,False,91.909
11,PER,Red Bull Racing,41.0,0 days 00:01:31.391000,0 days 00:00:29.132000,0 days 00:00:36.985000,0 days 00:00:25.274000,2.0,SOFT,13.0,True,1,,,True,91.391
11,PER,Red Bull Racing,42.0,0 days 00:01:31.716000,0 days 00:00:29.184000,0 days 00:00:37.070000,0 days 00:00:25.462000,2.0,SOFT,14.0,True,1,,,False,91.716
11,PER,Red Bull Racing,43.0,0 days 00:01:32.005000,0 days 00:00:29.171000,0 days 00:00:37.002000,0 days 00:00:25.832000,2.0,SOFT,15.0,True,1,,,False,92.005
11,PER,Red Bull Racing,44.0,0 days 00:01:31.712000,0 days 00:00:29.383000,0 days 00:00:36.961000,0 days 00:00:25.368000,2.0,SOFT,16.0,True,1,,,False,91.712
11,PER,Red Bull Racing,45.0,0 days 00:01:31.571000,0 days 00:00:29.104000,0 days 00:00:36.891000,0 days 00:00:25.576000,2.0,SOFT,17.0,True,1,,,False,91.571
11,PER,Red Bull Racing,46.0,0 days 00:01:31.675000,0 days 00:00:29.205000,0 days 00:00:37.263000,0 days 00:00:25.207000,2.0,SOFT,18.0,True,1,,,False,91.675
11,PER,Red Bull Racing,47.0,0 days 00:01:31.505000,0 days 00:00:29.226000,0 days 00:00:36.941000,0 days 00:00:25.338000,2.0,SOFT,19.0,True,1,,,False,91.505
